text,len,combo_count,is_syntactic,morph_prefix,morph_suffix,pos_start,pos_end,atomic_slice,semantic_weight,game_weight,start_combo_count
adul,4,19,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.21,1.31,4
adula,5,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
adult,5,11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.04,1.14,3
adv,3,57,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,31
adva,4,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.73,0.83,5
advan,5,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.88,0.98,5
adve,4,24,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,10
adver,5,12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.08,1.18,7
advi,4,19,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.21,1.31,12
advis,5,14,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.16,1.26,9
advo,4,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.73,0.83,4
advoc,5,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.8,0.9,4
adw,3,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.15,1.15,0
adwo,4,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.01,1.01,0
ady,3,37,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.15,1.25,0
ae,2,478,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,12
aec,3,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.94,0.94,0
aem,3,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.94,0.94,0
aemia,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.84,0.84,0
aer,3,80,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,8
aeri,4,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.05,1.05,2
aero,4,42,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,6
aerob,5,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.96,0.96,2
aeros,5,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.88,0.98,3
aes,3,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.98,0.98,1
aest,4,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.81,0.81,1
aet,3,12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.78,0.78,1
af,2,347,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1.1,43
afa,3,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.62,0.62,0
afe,3,24,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.15,1.25,0
aff,3,146,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,27
affa,4,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.69,0.79,4
affe,4,21,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.29,1.39,6
affec,5,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.88,0.98,5
affed,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.84,0.84,0
affer,5,9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.96,0.96,0
affi,4,52,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,8
affin,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.88,0.88,1
affir,5,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.84,0.94,3
affix,5,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.12,1.12,2
affl,4,13,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.97,1.07,3
afflu,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,2
affo,4,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.77,0.87,4
affor,5,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.8,0.9,3
affr,4,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.93,0.93,1
affs,4,10,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.85,0.85,0
afi,3,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.78,0.78,1
afing,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,0
afl,3,12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.78,0.78,1
afo,3,18,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.02,1.12,3
afr,3,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.7,0.7,2
afs,3,10,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.7,0.7,0
aft,3,86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.15,1.15,7
afte,4,16,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.09,1.19,5
afted,5,9,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.96,1.06,0
after,5,16,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.24,1.34,6
afti,4,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.97,0.97,0
afts,4,22,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.3,1.4,0
ag,2,1242,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,42
aga,3,55,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,5
agan,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.65,0.65,0
agar,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.65,0.65,1
agat,4,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.93,0.93,0
agate,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,1
age,3,455,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.15,1.25,9
aged,4,69,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.3,1.4,1
agei,4,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.73,0.73,1
agel,4,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.81,0.81,1
agen,4,34,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,5
agent,5,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.12,1.12,1
ager,4,42,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.3,1.4,0
agers,5,28,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.45,1.5,0
ages,4,266,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.3,1.4,1
agg,3,108,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,4
agga,4,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.77,0.77,0
agge,4,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.93,0.93,0
agged,5,15,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1.2,1.3,0
agger,5,10,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,1.1,0
aggi,4,38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,1.3,0
aggl,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.69,0.69,0
aggr,4,14,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.01,1.11,4
aggra,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,1
aggre,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,2
aggy,4,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.85,0.85,0
agh,3,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.7,0.7,1
agi,3,117,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,8
agin,4,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.09,1.09,0
aging,5,44,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.45,1.5,1
agit,4,12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.93,1.03,5
agita,5,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1.1,5
agl,3,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.15,1.15,0
agle,4,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.81,0.81,0
agm,3,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.98,0.98,0
agn,3,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.15,1.15,1
agna,4,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.05,1.05,0
agnat,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.84,0.84,0
agno,4,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.93,0.93,1
agnos,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.88,0.88,1
ago,3,106,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,6
agog,4,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,1.3,0
agon,4,44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,1.3,3
agoni,5,14,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.16,1.26,3
agons,5,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.28,1.28,0
agor,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.65,0.65,0
agr,3,71,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,8
agra,4,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,1.3,1
agram,5,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.92,0.92,0
agrap,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,0
agre,4,16,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.09,1.19,5
agree,5,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.92,1.02,4
agri,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.65,0.65,0
agro,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.69,0.69,1
ags,3,65,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.15,1.25,0
agst,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.65,0.65,0
agu,3,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.15,1.15,0
ague,4,12,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.93,1.03,0
agui,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.65,0.65,0
agul,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.69,0.69,0
ah,2,185,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,1.1,2
aha,3,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.58,0.58,0
ahe,3,15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.9,0.9,1
ahi,3,15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.9,0.9,0
aho,3,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.58,0.58,0
ahs,3,100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.15,1.15,0
ai,2,1000,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1.1,49
aic,3,23,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.15,1.25,0
aid,3,69,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.15,1.25,4
aide,4,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.65,0.75,1
aided,5,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.84,0.94,1
aids,4,12,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.93,1.03,1
aig,3,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.1,1.1,0
aign,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.69,0.69,0
aik,3,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.58,0.58,1
ail,3,193,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.15,1.25,3
aile,4,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.85,0.85,0
ailed,5,31,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.45,1.5,0
ailer,5,12,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.08,1.18,0
aili,4,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.17,1.17,1
aill,4,10,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.85,0.85,0
aille,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.84,0.84,0
ails,4,85,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.3,1.4,0
aim,3,39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.15,1.15,5
aimed,5,9,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.96,1.06,1
aims,4,10,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.85,0.95,1
ain,3,285,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.15,1.25,1
aina,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.65,0.65,0
aine,4,28,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.3,1.4,0
ained,5,39,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.45,1.5,0
ainer,5,19,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.36,1.46,0
aines,5,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.08,1.08,0
aini,4,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,1.3,0
ains,4,87,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.3,1.4,0
aint,4,25,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.3,1.4,0
aints,5,8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.92,0.92,0
air,3,190,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,32
airb,4,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.85,0.95,3
airc,4,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.73,0.73,1
aird,4,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.73,0.73,0
aire,4,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.81,0.81,0
aired,5,11,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.04,1.14,1
airer,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,0
airf,4,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.85,0.95,5
airi,4,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.05,1.05,1
airl,4,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.85,0.95,6
airli,5,9,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.96,1.06,6
airm,4,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.93,0.93,2
airp,4,14,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.01,1.11,4
airpo,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.84,0.84,2
airs,4,38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,1.3,5
airt,4,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.81,0.81,1
airw,4,12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.93,1.03,3
airwa,5,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.8,0.9,2
ais,3,79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.15,1.15,3
aise,4,17,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.13,1.23,0
aised,5,10,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,1.1,0
aises,5,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.08,1.08,0
aisi,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.65,0.65,0
aist,4,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.77,0.77,0
ait,3,49,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.15,1.25,0
aite,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.69,0.69,0
aited,5,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.84,0.94,0
aits,4,13,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.97,1.07,0
aiz,3,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.5,0.5,0
aj,2,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0
ajo,3,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.7,0.7,0
ak,2,515,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,1.1,1
aka,3,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.06,1.06,0
ake,3,154,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.15,1.25,0
aked,4,47,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.3,1.4,0
aken,4,25,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.3,1.4,0
akens,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,0
aker,4,55,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.3,1.4,0
akers,5,33,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.45,1.5,0
akes,4,54,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.3,1.4,0
aki,3,109,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.15,1.15,0
akin,4,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.85,0.85,1
aking,5,47,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.45,1.5,0
akl,3,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.66,0.66,0
ako,3,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.74,0.74,0
aks,3,62,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.15,1.25,0
aku,3,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.54,0.54,0
aky,3,16,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.94,1.04,0
al,2,4167,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1,1.35,147
ala,3,152,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.15,1.15,9
alab,4,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.77,0.77,1
alad,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.69,0.69,0
alam,4,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.81,0.81,1
alan,4,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.29,1.29,0
alar,4,16,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.09,1.19,3
alarm,5,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.88,0.98,3
alas,4,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,1.3,2
alat,4,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.05,1.05,0
alate,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,0
alb,3,42,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,5
alba,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.69,0.69,1
albi,4,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.09,1.09,1
albin,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.88,0.88,0
albu,4,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.85,0.85,1
album,5,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.92,0.92,1
alc,3,43,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,6
alch,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.69,0.69,2
alche,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,2
alci,4,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.77,0.77,0
alco,4,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.73,0.83,4
ald,3,42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.15,1.15,3
alde,4,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.77,0.87,2
alds,4,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.85,0.85,0
ale,3,201,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.15,1.25,7
alec,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.69,0.69,0
aled,4,61,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.3,1.4,0
alem,4,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.73,0.73,0
alen,4,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.85,0.85,0
alent,5,7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.88,0.98,0
aler,4,39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,1.3,4
alers,5,21,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.44,1.5,0
alert,5,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.92,1.02,4
ales,4,51,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.3,1.4,1
alex,4,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.81,0.81,1
alf,3,20,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.1,1.2,1
alfa,4,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.81,0.81,1
alg,3,60,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,6
alga,4,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.73,0.73,0
alge,4,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.77,0.87,3
algi,4,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.01,1.01,0
algia,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.88,0.88,0
algic,5,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0
algo,4,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.73,0.73,1
ali,3,610,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,16
alia,4,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.93,0.93,1
alib,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.65,0.65,0
alic,4,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,1.3,0
alid,4,17,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.13,1.23,0
alie,4,36,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,3
alien,5,23,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.45,1.5,3
alier,5,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.12,1.12,0
alies,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,0
alif,4,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.81,0.81,0
alifi,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,0
alig,4,15,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.05,1.15,5
align,5,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1.1,4
alike,5,9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.96,0.96,1
alim,4,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.73,0.73,1
alin,4,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,1.3,0
aline,5,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.28,1.28,0
aling,5,46,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.45,1.5,0
alis,4,97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,1.3,0
alise,5,28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.45,1.45,0
alism,5,34,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.45,1.5,0
alist,5,41,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.45,1.5,0
alit,4,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.29,1.29,0
alite,5,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.04,1.04,0
aliti,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.88,0.88,0
ality,5,57,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.45,1.5,0
aliz,4,51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,1.3,0
alize,5,43,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.45,1.5,0
alk,3,84,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.15,1.25,4
alka,4,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,3
alkal,5,17,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.28,1.38,2
alked,5,6,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.84,0.94,0
alki,4,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.85,0.85,0
alks,4,17,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.13,1.23,0
alky,4,11,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.89,0.89,0
alkyl,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.8,0.8,1
all,3,433,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.15,1.15,48
alla,4,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.25,1.25,0
allan,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,0
allay,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,1
alle,4,48,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,17
alled,5,35,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.45,1.5,0
alleg,5,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1.1,6
allel,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.88,0.88,1
aller,5,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.24,1.24,5
alli,4,63,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,5
allic,5,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.84,0.94,0
allis,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.84,0.84,0
allo,4,83,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,11
